periodo_denuncia,anio_denuncia,Fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,205,Daño simple,252,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206,Formas agravadas,74,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206-A,Abandono y actos de crueldad contra animales domésticos y silvestres,15,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196,Estafa,537,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,197,Casos de defraudación,27,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196-A,Estafa agravada,44,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,200,Extorsión.,66,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,201,Chantaje,3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,FRAUDE EN LA ADMINISTR. DE PERS. JURID.,198,Administración fraudulenta,4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,185,Hurto simple,443,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,186,Hurto agravado,2128,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,187,Hurto de uso,33,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,194,Receptación.,257,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,195,Formas agravadas,25,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,188,Robo.,17,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,189,Robo agravado,512,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,202,Usurpación.,158,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,204,Formas agravadas de usurpación,108,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376,Abuso de autoridad,81,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,377,"Omisión, rehusamiento o demora de actos funcionales (abuso de autoridad)",58,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,381,Nombramiento o aceptación ilegal (abuso de autoridad),6,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,382,Concusión,6,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,383,Cobro indebido (concusión),4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,384,Colusión simple y agravada (concusión),85,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,385,Patrocinio ilegal (concusión),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,387,Peculado doloso y culposo (peculado),92,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,388,Peculado de uso (peculado),4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,389,Malversación (peculado),5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,390,Retardo injustificado de pago (peculado),3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,391,Rehusamiento a entrega de bienes depositados o puestos en custodia,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,393,Cohecho pasivo propio (corrupción de funcionarios),8,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,394,Cohecho pasivo impropio (corrupción de funcionarios),4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395,Cohecho pasivo específico (corrupción de funcionarios),3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,396,Corrupción pasiva de auxiliares jurisdiccionales (corrupción de funcionarios),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,397,Cohecho activo genérico (corrupción de funcionarios),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,398,Cohecho activo específico (corrupción de funcionarios),6,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,399,Negociación incompatible o aprovechamiento indebido de cargo (corrupción de funcionarios),24,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,400,Tráfico de influencias (corrupción de funcionarios),12,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,401,Enriquecimiento ilícito (corrupción de funcionarios),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376-B,Otorgamiento ilegítimo de derechos sobre inmuebles (abuso de autoridad),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-A,Cohecho pasivo propio en el ejercicio de la función policial (corrupción de funcionarios),11,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-B,Cohecho pasivo impropio en el ejercicio de la función policial (corrupción de funcionarios),8,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,361,Usurpación de función pública,17,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,367,Formas agravadas (Art. 365 y 366),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,379,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,370,Atentado contra la conservación e identidad de objeto,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,371,Negativa a colaborar con la administración de justicia,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,372,Atentado contra documentos que sirven de prueba en el proceso,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,374,Desacato,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,375,Perturbación del orden en el lugar donde la autoridad ejerce su función (Desacato),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",10,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,"Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,24,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,8,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,25,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409,Falsedad en juicio,3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,410,Avocamiento ilegal de proceso en trámite,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,53,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,412,Expedición de prueba o informe falso en proceso judicial,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,16,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417,Ejercicio arbitrario de derecho. Justicia por propia mano,5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,418,Prevaricato,6,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,424,Omisión de ejercicio de la acción penal,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409-A,Obstrucción de la justicia,6,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417-A,Insolvencia provocada,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,LIBRAMIENTO Y COBRO INDEBIDO,215,Modalidades de libramientos indebidos,5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,USURA,214,Usura,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,57,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,103,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,143,Alteración o supresión del estado civil,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,145,Alteración o supresión de la filiación de menor,3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,MATRIMONIOS ILEGALES,139,Bigamia,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,1430,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),60,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,178,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,88,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,429,Omisión de consignar declaraciones en documentos,65,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,"Supresión, destrucción u ocultamiento de documentos",4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,431,Expedición de certificado médico falso,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,432,Inhabilitación,3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",434,Fabricación o falsificación de sellos o timbres oficiales,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,8,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,13,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,7,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-A,Pornografía infantil,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-B,"Proposiciones a niños, niñas y adolescentes con fines sexuales",8,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,179,Favorecimiento a la prostitución,14,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,15/06/2023
